filter_num,layer,filter_num_by_layer,prune_score,class
135,3,21,0.0008616635459475219,14
136,3,22,0.0006848085322417319,14
137,3,23,0.18153657019138336,14
138,3,24,0.16941165924072266,14
139,3,25,0.001965039409697056,14
140,3,26,0.0007272666553035378,14
141,3,27,0.010333937592804432,14
142,3,28,2.8641505195992067e-05,14
143,3,29,0.000602854008320719,14
144,3,30,8.256413275375962e-05,14
145,3,31,0.04731755331158638,14
146,3,32,0.05519644916057587,14
147,3,33,0.0004971008747816086,14
148,3,34,0.12955550849437714,14
149,3,35,0.446279913187027,14
150,3,36,0.0008268197998404503,14
151,3,37,0.007646375335752964,14
152,3,38,0.0031601861119270325,14
153,3,39,0.00010137087519979104,14
154,3,40,0.0,14
155,3,41,0.08947858214378357,14
156,3,42,0.14644348621368408,14
157,3,43,0.00023937478545121849,14
158,3,44,0.01298095379024744,14
159,3,45,0.12376467883586884,14
160,3,46,0.021230604499578476,14
161,3,47,0.12522387504577637,14
162,3,48,0.014232401736080647,14
163,3,49,0.11730361729860306,14
164,3,50,0.001961489673703909,14
165,3,51,0.005160762928426266,14
166,3,52,0.00011198058200534433,14
167,3,53,0.07298769056797028,14
168,3,54,0.4532625675201416,14
169,3,55,0.004000747110694647,14
170,3,56,0.0015066296327859163,14
171,3,57,0.00020017812494188547,14
172,3,58,0.08490869402885437,14
173,3,59,0.0877695381641388,14
174,3,60,0.1424298733472824,14
175,3,61,0.00034608019632287323,14
176,3,62,0.004135558381676674,14
177,3,63,0.006617290433496237,14
178,3,64,0.02545023150742054,14
179,3,65,0.37156328558921814,14
0,0,0,0.05097055062651634,s
1,0,1,0.06320912390947342,s
2,0,2,0.04050428792834282,s
3,0,3,0.10259731858968735,s
4,0,4,0.05718241259455681,s
5,0,5,0.04274960607290268,s
6,0,6,0.0163127314299345,s
7,0,7,0.013007951900362968,s
8,0,8,0.008356845006346703,s
9,0,9,0.14561523497104645,s
10,0,10,0.08568548411130905,s
11,0,11,0.0009434574167244136,s
12,0,12,0.004627174232155085,s
13,0,13,0.009513391181826591,s
14,0,14,0.06189509108662605,s
15,0,15,0.03103630244731903,s
16,0,16,0.02059362269937992,s
17,0,17,0.04750073328614235,s
18,0,18,0.08138881623744965,s
19,0,19,0.3985309898853302,s
20,0,20,0.012952792458236217,s
21,0,21,0.09531684964895248,s
22,0,22,0.02609582617878914,s
23,0,23,0.037090763449668884,s
24,0,24,0.010848031379282475,s
25,0,25,0.007077893707901239,s
26,0,26,0.08610913902521133,s
27,0,27,0.009683451615273952,s
28,0,28,0.1439022421836853,s
29,0,29,0.005082506220787764,s
30,0,30,0.5351356267929077,s
31,0,31,0.018908750265836716,s
32,0,32,0.008227174170315266,s
33,0,33,0.00934530794620514,s
34,0,34,0.05571868270635605,s
35,0,35,0.2979245185852051,s
36,0,36,0.2688885033130646,s
37,0,37,0.005813623312860727,s
38,0,38,0.00971880741417408,s
39,0,39,0.08903422951698303,s
40,0,40,0.05746642127633095,s
41,0,41,0.47978854179382324,s
42,0,42,0.011056746356189251,s
43,0,43,0.1379328966140747,s
44,0,44,0.009546138346195221,s
45,0,45,0.03923618048429489,s
46,0,46,0.07361326366662979,s
47,0,47,0.01454976201057434,s
48,0,48,0.005970485042780638,s
49,0,49,0.12363822758197784,s
50,1,0,0.27200013399124146,s
51,1,1,0.004062890075147152,s
52,1,2,0.0036782692186534405,s
53,1,3,0.0017415089532732964,s
54,1,4,0.02058565989136696,s
55,1,5,0.31756845116615295,s
56,1,6,0.2886393070220947,s
57,1,7,0.7228132486343384,s
58,1,8,0.2574668228626251,s
59,1,9,0.03617365285754204,s
60,1,10,0.09921135753393173,s
61,1,11,0.09023246169090271,s
62,1,12,0.017650002613663673,s
63,1,13,0.037787117063999176,s
64,1,14,0.36277642846107483,s
65,1,15,0.003024851903319359,s
66,2,0,0.0024638932663947344,s
67,2,1,0.11880787461996078,s
68,2,2,0.08516275882720947,s
69,2,3,0.016665564849972725,s
70,2,4,0.23834684491157532,s
71,2,5,0.007731904275715351,s
72,2,6,0.002642018487676978,s
73,2,7,0.016851605847477913,s
74,2,8,0.042081233114004135,s
75,2,9,0.3273196816444397,s
76,2,10,0.02420721761882305,s
77,2,11,0.16553443670272827,s
78,2,12,0.04476902633905411,s
79,2,13,4.190332401776686e-05,s
80,2,14,0.6075283288955688,s
81,2,15,0.08003569394350052,s
82,2,16,0.008865533396601677,s
83,2,17,0.03107030689716339,s
84,2,18,0.13395024836063385,s
85,2,19,0.1957031488418579,s
86,2,20,0.15243025124073029,s
87,2,21,0.2793601453304291,s
88,2,22,0.03651696816086769,s
89,2,23,0.00528819439932704,s
90,2,24,0.2619144916534424,s
91,2,25,0.022004466503858566,s
92,2,26,0.21482597291469574,s
93,2,27,0.02674167975783348,s
94,2,28,0.013040379621088505,s
95,2,29,0.007936490699648857,s
96,2,30,0.04609925299882889,s
97,2,31,0.00874323770403862,s
98,2,32,0.004834271036088467,s
99,2,33,0.011500105261802673,s
100,2,34,0.02469700761139393,s
101,2,35,0.1900465339422226,s
102,2,36,0.02292642928659916,s
103,2,37,0.14873157441616058,s
104,2,38,0.02951194904744625,s
105,2,39,0.0014535230584442616,s
106,2,40,0.0016731893410906196,s
107,2,41,0.03262510523200035,s
108,2,42,0.24685639142990112,s
109,2,43,0.02814607135951519,s
110,2,44,0.011141577735543251,s
111,2,45,0.00032399402698501945,s
112,2,46,0.0012088667135685682,s
113,2,47,0.07180850207805634,s
114,3,0,0.0008498832467012107,s
115,3,1,0.004295987077057362,s
116,3,2,0.017167774960398674,s
117,3,3,0.08860374242067337,s
118,3,4,0.0035858689807355404,s
119,3,5,0.005854545161128044,s
120,3,6,0.017012085765600204,s
121,3,7,0.0028000338934361935,s
122,3,8,4.885516773356358e-06,s
123,3,9,0.001014513080008328,s
124,3,10,0.009753230959177017,s
125,3,11,0.011641960591077805,s
126,3,12,0.008123471401631832,s
127,3,13,0.1075977236032486,s
128,3,14,0.007473869249224663,s
129,3,15,0.0007501307991333306,s
130,3,16,0.00015813349455129355,s
131,3,17,0.0006596845341846347,s
132,3,18,0.009967134334146976,s
133,3,19,2.142020639439579e-05,s
134,3,20,0.022839153185486794,s
135,3,21,0.028563514351844788,s
136,3,22,0.001084247138351202,s
137,3,23,0.01542776171118021,s
138,3,24,0.0008786225807853043,s
139,3,25,0.021751467138528824,s
140,3,26,0.00010422778723295778,s
141,3,27,0.30430158972740173,s
142,3,28,0.00031283622956834733,s
143,3,29,0.025569744408130646,s
144,3,30,0.0002269785909447819,s
145,3,31,0.02047792449593544,s
146,3,32,0.051672548055648804,s
147,3,33,0.006091154180467129,s
148,3,34,0.0005423195543698967,s
149,3,35,0.03404148668050766,s
150,3,36,0.000666143954731524,s
151,3,37,0.0004892248543910682,s
152,3,38,0.0048897722736001015,s
153,3,39,0.00042436635703779757,s
154,3,40,6.179519550641999e-05,s
155,3,41,0.004963612649589777,s
156,3,42,0.003685053437948227,s
157,3,43,0.0010745235485956073,s
158,3,44,0.009601503610610962,s
159,3,45,0.0627419576048851,s
160,3,46,0.003944227937608957,s
161,3,47,0.00034123717341572046,s
162,3,48,0.023327885195612907,s
163,3,49,0.1337120532989502,s
164,3,50,0.009023789316415787,s
165,3,51,0.0002474860812071711,s
166,3,52,0.00010486566316103563,s
167,3,53,0.0033772506285458803,s
168,3,54,0.9091468453407288,s
169,3,55,0.001704891212284565,s
170,3,56,0.0019821745809167624,s
171,3,57,0.003321506781503558,s
172,3,58,0.12794671952724457,s
173,3,59,0.0006986828520894051,s
174,3,60,0.0038077777717262506,s
175,3,61,0.013778145425021648,s
176,3,62,0.020362164825201035,s
177,3,63,0.0002760440984275192,s
178,3,64,0.07904405146837234,s
179,3,65,0.08626706153154373,s
0,0,0,0.08450066298246384,b
1,0,1,0.03969220817089081,b
2,0,2,0.03679175302386284,b
3,0,3,0.06842721253633499,b
4,0,4,0.03632622957229614,b
5,0,5,0.0668381005525589,b
6,0,6,0.028371229767799377,b
7,0,7,0.0325593426823616,b
8,0,8,0.004832476377487183,b
9,0,9,0.14048857986927032,b
10,0,10,0.07081515341997147,b
11,0,11,0.006581971421837807,b
12,0,12,0.01912255957722664,b
13,0,13,0.011071603745222092,b
14,0,14,0.10143230855464935,b
15,0,15,0.054168619215488434,b
16,0,16,0.03367670252919197,b
17,0,17,0.09139128774404526,b
18,0,18,0.09664668887853622,b
19,0,19,0.3901994824409485,b
20,0,20,0.02274773269891739,b
21,0,21,0.017166735604405403,b
22,0,22,0.021846987307071686,b
23,0,23,0.006179184187203646,b
24,0,24,0.021830936893820763,b
25,0,25,0.007663639262318611,b
26,0,26,0.08433472365140915,b
27,0,27,0.0923956111073494,b
28,0,28,0.02558981068432331,b
29,0,29,0.013059171847999096,b
30,0,30,0.4616214632987976,b
31,0,31,0.023630525916814804,b
32,0,32,0.019022278487682343,b
33,0,33,0.11741215735673904,b
34,0,34,0.09079165756702423,b
35,0,35,0.30414071679115295,b
36,0,36,0.3965510129928589,b
37,0,37,0.05703570321202278,b
38,0,38,0.024063682183623314,b
39,0,39,0.010517158545553684,b
40,0,40,0.017518525943160057,b
41,0,41,0.4700545370578766,b
42,0,42,0.014843523502349854,b
43,0,43,0.10695049911737442,b
44,0,44,0.008183744736015797,b
45,0,45,0.038903869688510895,b
46,0,46,0.06911217421293259,b
47,0,47,0.09984387457370758,b
48,0,48,0.03976050019264221,b
49,0,49,0.09530161321163177,b
50,1,0,0.4093320369720459,b
51,1,1,0.0017157342517748475,b
52,1,2,0.11674489825963974,b
53,1,3,0.012174740433692932,b
54,1,4,0.05495060607790947,b
55,1,5,0.26224371790885925,b
56,1,6,0.28524163365364075,b
57,1,7,0.5355992913246155,b
58,1,8,0.2871340811252594,b
59,1,9,0.12130461633205414,b
60,1,10,0.4213666319847107,b
61,1,11,0.09209084510803223,b
62,1,12,0.03163321316242218,b
63,1,13,0.04013848677277565,b
64,1,14,0.30187609791755676,b
65,1,15,0.04139768332242966,b
66,2,0,0.0018379127141088247,b
67,2,1,0.00945560447871685,b
68,2,2,0.08726397901773453,b
69,2,3,0.008723997510969639,b
70,2,4,0.13004958629608154,b
71,2,5,0.02295684814453125,b
72,2,6,0.005721164867281914,b
73,2,7,0.05944504961371422,b
74,2,8,0.2730819582939148,b
75,2,9,0.3156772255897522,b
76,2,10,0.04459884390234947,b
77,2,11,0.16811954975128174,b
78,2,12,0.08115402609109879,b
79,2,13,5.083084397483617e-05,b
80,2,14,0.5993369817733765,b
81,2,15,0.07813866436481476,b
82,2,16,0.03565715625882149,b
83,2,17,0.003164758672937751,b
84,2,18,0.1266348958015442,b
85,2,19,0.18059657514095306,b
86,2,20,0.3020985424518585,b
87,2,21,0.29899176955223083,b
88,2,22,0.04108282923698425,b
89,2,23,0.017223812639713287,b
90,2,24,0.02088589407503605,b
91,2,25,0.022992685437202454,b
92,2,26,0.2012120932340622,b
93,2,27,0.024503178894519806,b
94,2,28,0.022320957854390144,b
95,2,29,0.007534198462963104,b
96,2,30,0.07100579142570496,b
97,2,31,0.01209376659244299,b
98,2,32,0.017933739349246025,b
99,2,33,0.027309255674481392,b
100,2,34,0.03057456761598587,b
101,2,35,0.11540860682725906,b
102,2,36,0.03518279269337654,b
103,2,37,0.21437743306159973,b
104,2,38,0.02407735213637352,b
105,2,39,0.10786139219999313,b
106,2,40,0.0046621207147836685,b
107,2,41,0.05989593267440796,b
108,2,42,0.08169940859079361,b
109,2,43,0.036747124046087265,b
110,2,44,0.09970054030418396,b
111,2,45,0.0005270882975310087,b
112,2,46,0.011152551509439945,b
113,2,47,0.13428530097007751,b
114,3,0,0.0048595755361020565,b
115,3,1,0.017535794526338577,b
116,3,2,0.00975431501865387,b
117,3,3,0.05496996268630028,b
118,3,4,0.0006474688998423517,b
119,3,5,0.012735709547996521,b
120,3,6,0.023421552032232285,b
121,3,7,0.002891973592340946,b
122,3,8,0.002224291441962123,b
123,3,9,0.01597871631383896,b
124,3,10,0.006816250737756491,b
125,3,11,0.01341262273490429,b
126,3,12,0.02325625717639923,b
127,3,13,0.26021483540534973,b
128,3,14,0.010650611482560635,b
129,3,15,0.00017483766714576632,b
130,3,16,0.0002501835988368839,b
131,3,17,0.009987026453018188,b
132,3,18,0.08998989313840866,b
133,3,19,9.591893467586488e-05,b
134,3,20,0.07665563374757767,b
135,3,21,0.012634930200874805,b
136,3,22,0.007390819955617189,b
137,3,23,0.10215037316083908,b
138,3,24,0.013983482494950294,b
139,3,25,0.05301208049058914,b
140,3,26,9.288211003877223e-05,b
141,3,27,0.4679988920688629,b
142,3,28,0.0002952126960735768,b
143,3,29,0.007115537766367197,b
144,3,30,0.008919679559767246,b
145,3,31,0.0013291221112012863,b
146,3,32,0.05083095654845238,b
147,3,33,0.0034570498391985893,b
148,3,34,0.001980856293812394,b
149,3,35,0.01739257015287876,b
150,3,36,0.004251556470990181,b
151,3,37,0.0568167120218277,b
152,3,38,0.019014941528439522,b
153,3,39,0.0007761693559587002,b
154,3,40,0.00029534706845879555,b
155,3,41,0.003971821628510952,b
156,3,42,0.008359960280358791,b
157,3,43,0.009724552743136883,b
158,3,44,0.0037260442040860653,b
159,3,45,0.034880779683589935,b
160,3,46,0.011810844764113426,b
161,3,47,0.007595006376504898,b
162,3,48,0.021734559908509254,b
163,3,49,0.041562821716070175,b
164,3,50,0.0741259753704071,b
165,3,51,0.005723947659134865,b
166,3,52,0.011020160280168056,b
167,3,53,0.0035405585076659918,b
168,3,54,0.7459714412689209,b
169,3,55,0.009881995618343353,b
170,3,56,0.00046757786185480654,b
171,3,57,0.01564139686524868,b
172,3,58,0.038169022649526596,b
173,3,59,0.003921897616237402,b
174,3,60,0.0006325780996121466,b
175,3,61,0.012142944149672985,b
176,3,62,0.029941784217953682,b
177,3,63,0.019604898989200592,b
178,3,64,0.028632160276174545,b
179,3,65,0.32183730602264404,b
0,0,0,0.1154591366648674,y
1,0,1,0.03824184462428093,y
2,0,2,0.0732305645942688,y
3,0,3,0.025690745562314987,y
4,0,4,0.10515698790550232,y
5,0,5,0.1957601010799408,y
6,0,6,0.013997127301990986,y
7,0,7,0.0318046510219574,y
8,0,8,0.033734530210494995,y
9,0,9,0.05174311622977257,y
10,0,10,0.010886493138968945,y
11,0,11,0.02619650587439537,y
12,0,12,0.07028615474700928,y
13,0,13,0.002550780074670911,y
14,0,14,0.1385595053434372,y
15,0,15,0.04497764632105827,y
16,0,16,0.004040438216179609,y
17,0,17,0.09954633563756943,y
18,0,18,0.12600837647914886,y
19,0,19,0.19051291048526764,y
20,0,20,0.12959979474544525,y
21,0,21,0.26107853651046753,y
22,0,22,0.04070265218615532,y
23,0,23,0.029741400852799416,y
24,0,24,0.0010947352275252342,y
25,0,25,0.004103784449398518,y
26,0,26,0.09550867229700089,y
27,0,27,0.1540013700723648,y
28,0,28,0.014687596820294857,y
29,0,29,0.00795862264931202,y
30,0,30,0.33487093448638916,y
31,0,31,0.05661402642726898,y
32,0,32,0.026759697124361992,y
33,0,33,0.2556237578392029,y
34,0,34,0.04234718531370163,y
35,0,35,0.1356595903635025,y
36,0,36,0.1544896364212036,y
37,0,37,0.16269519925117493,y
38,0,38,0.17232657968997955,y
39,0,39,0.010408869944512844,y
40,0,40,0.004365326836705208,y
41,0,41,0.28443002700805664,y
42,0,42,0.1456402838230133,y
43,0,43,0.05395369604229927,y
44,0,44,0.03013385459780693,y
45,0,45,0.03285231068730354,y
46,0,46,0.02414543181657791,y
47,0,47,0.5338549613952637,y
48,0,48,0.1982554942369461,y
49,0,49,0.03760639578104019,y
50,1,0,0.4937407374382019,y
51,1,1,0.002491495804861188,y
52,1,2,0.15844950079917908,y
53,1,3,0.010051995515823364,y
54,1,4,0.06250964850187302,y
55,1,5,0.052411675453186035,y
56,1,6,0.20847296714782715,y
57,1,7,0.18832498788833618,y
58,1,8,0.15034127235412598,y
59,1,9,0.7120676636695862,y
60,1,10,0.1985034942626953,y
61,1,11,0.166132390499115,y
62,1,12,0.03203534707427025,y
63,1,13,0.020811481401324272,y
64,1,14,0.2161465585231781,y
65,1,15,0.0244874469935894,y
66,2,0,0.004893091041594744,y
67,2,1,0.15625500679016113,y
68,2,2,0.13624002039432526,y
69,2,3,0.010277600027620792,y
70,2,4,0.08792365342378616,y
71,2,5,0.08086755126714706,y
72,2,6,0.040495630353689194,y
73,2,7,0.020731670781970024,y
74,2,8,0.0980609729886055,y
75,2,9,0.016277210786938667,y
76,2,10,0.10052341222763062,y
77,2,11,0.013953237794339657,y
78,2,12,0.0677754133939743,y
79,2,13,5.139567747391993e-06,y
80,2,14,0.21508148312568665,y
81,2,15,0.007064434699714184,y
82,2,16,0.01511490810662508,y
83,2,17,0.02461971901357174,y
84,2,18,0.014060482382774353,y
85,2,19,0.029252272099256516,y
86,2,20,0.16822747886180878,y
87,2,21,0.3147149085998535,y
88,2,22,0.01146059762686491,y
89,2,23,0.004496799316257238,y
90,2,24,0.3247731626033783,y
91,2,25,0.008166847750544548,y
92,2,26,0.19397813081741333,y
93,2,27,0.013784307986497879,y
94,2,28,0.043404050171375275,y
95,2,29,0.01100754551589489,y
96,2,30,0.060235343873500824,y
97,2,31,0.05197907239198685,y
98,2,32,0.006170176435261965,y
99,2,33,0.021634789183735847,y
100,2,34,0.006583938375115395,y
101,2,35,0.03136201202869415,y
102,2,36,0.011038090102374554,y
103,2,37,0.11277756094932556,y
104,2,38,0.01641589030623436,y
105,2,39,0.7459299564361572,y
106,2,40,0.0028864790219813585,y
107,2,41,0.03578784316778183,y
108,2,42,0.000951973837800324,y
109,2,43,0.007647679187357426,y
110,2,44,0.07078448683023453,y
111,2,45,0.0008743097423575819,y
112,2,46,0.042049065232276917,y
113,2,47,0.09594050794839859,y
114,3,0,0.0005829030997119844,y
115,3,1,0.0027228770777583122,y
116,3,2,0.011157285422086716,y
117,3,3,0.12400881201028824,y
118,3,4,0.015250751748681068,y
119,3,5,0.006465812213718891,y
120,3,6,0.0529649555683136,y
121,3,7,0.049788735806941986,y
122,3,8,0.0005951268831267953,y
123,3,9,0.05377870053052902,y
124,3,10,0.00068673025816679,y
125,3,11,0.005079622846096754,y
126,3,12,0.022664682939648628,y
127,3,13,0.03166637197136879,y
128,3,14,0.00534740649163723,y
129,3,15,0.0009532502153888345,y
130,3,16,0.0005521285929717124,y
131,3,17,0.012976480647921562,y
132,3,18,0.13946186006069183,y
133,3,19,6.096030483604409e-05,y
134,3,20,0.18578815460205078,y
135,3,21,0.10175057500600815,y
136,3,22,0.006351717747747898,y
137,3,23,0.17613692581653595,y
138,3,24,0.11716020107269287,y
139,3,25,0.03136710822582245,y
140,3,26,0.0004550760786514729,y
141,3,27,0.7822224497795105,y
142,3,28,0.0006763002020306885,y
143,3,29,8.315804734593257e-05,y
144,3,30,0.0017989820335060358,y
145,3,31,0.03059329465031624,y
146,3,32,0.04691047593951225,y
147,3,33,0.0022297976538538933,y
148,3,34,0.08592269569635391,y
149,3,35,0.13154515624046326,y
150,3,36,0.00021763311815448105,y
151,3,37,0.002485399367287755,y
152,3,38,0.009470843710005283,y
153,3,39,9.060539014171809e-05,y
154,3,40,0.002668000292032957,y
155,3,41,0.05220824480056763,y
156,3,42,0.07460200041532516,y
157,3,43,0.0026938680093735456,y
158,3,44,0.028610078617930412,y
159,3,45,0.1150156706571579,y
160,3,46,0.02021642215549946,y
161,3,47,0.06489009410142899,y
162,3,48,0.09634396433830261,y
163,3,49,0.1490030735731125,y
164,3,50,0.023018524050712585,y
165,3,51,0.00783624779433012,y
166,3,52,0.007298664189875126,y
167,3,53,0.04361247643828392,y
168,3,54,0.20405073463916779,y
169,3,55,0.008846679702401161,y
170,3,56,8.208772487705573e-05,y
171,3,57,0.006980389356613159,y
172,3,58,0.07704655826091766,y
173,3,59,0.04352075234055519,y
174,3,60,0.06085517629981041,y
175,3,61,0.0069476887583732605,y
176,3,62,0.006035289727151394,y
177,3,63,0.08962518721818924,y
178,3,64,0.044113513082265854,y
179,3,65,0.3162894546985626,y
0,0,0,0.11727762222290039,q
1,0,1,0.004023514222353697,q
2,0,2,0.0660586878657341,q
3,0,3,0.007490287069231272,q
4,0,4,0.13387909531593323,q
5,0,5,0.1263125091791153,q
6,0,6,0.058223363012075424,q
7,0,7,0.01812109537422657,q
8,0,8,0.04305841028690338,q
9,0,9,0.0067702773958444595,q
10,0,10,0.023484716191887856,q
11,0,11,0.03094196505844593,q
12,0,12,0.07385668903589249,q
13,0,13,0.012049813754856586,q
14,0,14,0.14137747883796692,q
15,0,15,0.012679134495556355,q
16,0,16,0.007478856015950441,q
17,0,17,0.041933681815862656,q
18,0,18,0.014301605522632599,q
19,0,19,0.19069574773311615,q
20,0,20,0.10122118145227432,q
21,0,21,0.17488433420658112,q
22,0,22,0.04424572363495827,q
23,0,23,0.08062195032835007,q
24,0,24,0.03008291870355606,q
25,0,25,0.019099852070212364,q
26,0,26,0.10274780541658401,q
27,0,27,0.07266756892204285,q
28,0,28,0.15395265817642212,q
29,0,29,0.007068424951285124,q
30,0,30,0.3993576169013977,q
31,0,31,0.01964668743312359,q
32,0,32,0.022583480924367905,q
33,0,33,0.2302011102437973,q
34,0,34,0.030980758368968964,q
35,0,35,0.14322292804718018,q
36,0,36,0.07065071910619736,q
37,0,37,0.19048801064491272,q
38,0,38,0.1719273030757904,q
39,0,39,0.0851517766714096,q
40,0,40,0.06135543808341026,q
41,0,41,0.3138347566127777,q
42,0,42,0.14892224967479706,q
43,0,43,0.031106647104024887,q
44,0,44,0.0337650366127491,q
45,0,45,0.0052063968032598495,q
46,0,46,0.027416137978434563,q
47,0,47,0.547092854976654,q
48,0,48,0.21461187303066254,q
49,0,49,0.030012521892786026,q
50,1,0,0.41910046339035034,q
51,1,1,0.004284490831196308,q
52,1,2,0.055678825825452805,q
53,1,3,0.009202219545841217,q
54,1,4,0.033740486949682236,q
55,1,5,0.0634637102484703,q
56,1,6,0.17048008739948273,q
57,1,7,0.18910717964172363,q
58,1,8,0.10118848830461502,q
59,1,9,0.8139705061912537,q
60,1,10,0.022721631452441216,q
61,1,11,0.09138308465480804,q
62,1,12,0.028616108000278473,q
63,1,13,0.05068160220980644,q
64,1,14,0.25586584210395813,q
65,1,15,0.02552143484354019,q
66,2,0,0.0026653169188648462,q
67,2,1,0.15127819776535034,q
68,2,2,0.14622241258621216,q
69,2,3,0.012087585404515266,q
70,2,4,0.18530920147895813,q
71,2,5,0.05019088834524155,q
72,2,6,0.043178532272577286,q
73,2,7,0.08034275472164154,q
74,2,8,0.16113653779029846,q
75,2,9,0.17847305536270142,q
76,2,10,0.08480191975831985,q
77,2,11,0.0019055807497352362,q
78,2,12,0.005598548799753189,q
79,2,13,0.00017522800771985203,q
80,2,14,0.06527875363826752,q
81,2,15,0.005030305124819279,q
82,2,16,0.040400829166173935,q
83,2,17,0.022676629945635796,q
84,2,18,0.17241346836090088,q
85,2,19,0.1025291159749031,q
86,2,20,0.2893255650997162,q
87,2,21,0.12627705931663513,q
88,2,22,0.009189904667437077,q
89,2,23,0.04895508289337158,q
90,2,24,0.4942958950996399,q
91,2,25,0.058437153697013855,q
92,2,26,0.03286251053214073,q
93,2,27,0.0036082174628973007,q
94,2,28,0.019435595721006393,q
95,2,29,0.007614579983055592,q
96,2,30,0.06824713945388794,q
97,2,31,0.013131416402757168,q
98,2,32,0.027263958007097244,q
99,2,33,0.03212945908308029,q
100,2,34,0.020615605637431145,q
101,2,35,0.09175243228673935,q
102,2,36,0.01384655386209488,q
103,2,37,0.06530726701021194,q
104,2,38,0.08191844075918198,q
105,2,39,0.6395156979560852,q
106,2,40,0.0007226872839964926,q
107,2,41,0.04680578038096428,q
108,2,42,0.06564439088106155,q
109,2,43,0.006772957276552916,q
110,2,44,0.03112971968948841,q
111,2,45,0.0002759062044788152,q
112,2,46,0.04500593617558479,q
113,2,47,0.04626850411295891,q
114,3,0,0.00012874537787865847,q
115,3,1,0.03985987603664398,q
116,3,2,0.008917986415326595,q
117,3,3,0.010320523753762245,q
118,3,4,0.012542921118438244,q
119,3,5,0.014098847284913063,q
120,3,6,0.009302139282226562,q
121,3,7,0.035689447075128555,q
122,3,8,0.0006470053922384977,q
123,3,9,0.06143393740057945,q
124,3,10,0.015393968671560287,q
125,3,11,0.014468548819422722,q
126,3,12,0.048037875443696976,q
127,3,13,0.07323289662599564,q
128,3,14,0.011438400484621525,q
129,3,15,0.0001728027855278924,q
130,3,16,0.00125837919767946,q
131,3,17,0.026965385302901268,q
132,3,18,0.16986721754074097,q
133,3,19,0.0007973246974870563,q
134,3,20,0.10465619713068008,q
135,3,21,0.0012043928727507591,q
136,3,22,0.014528617262840271,q
137,3,23,0.033687520772218704,q
138,3,24,0.09695886820554733,q
139,3,25,0.03191852569580078,q
140,3,26,0.00018921581795439124,q
141,3,27,0.2939000129699707,q
142,3,28,0.0010782517492771149,q
143,3,29,0.025610607117414474,q
144,3,30,0.006101359613239765,q
145,3,31,0.020527733489871025,q
146,3,32,0.19967475533485413,q
147,3,33,0.0035346373915672302,q
148,3,34,0.0567629337310791,q
149,3,35,0.03837373107671738,q
150,3,36,0.00041988393059000373,q
151,3,37,0.019141288474202156,q
152,3,38,0.024711880832910538,q
153,3,39,0.00030421942938119173,q
154,3,40,0.0016136706108227372,q
155,3,41,0.050440870225429535,q
156,3,42,0.0572628453373909,q
157,3,43,0.005091654136776924,q
158,3,44,0.020605608820915222,q
159,3,45,0.11020934581756592,q
160,3,46,0.02263224683701992,q
161,3,47,0.07096775621175766,q
162,3,48,0.055034831166267395,q
163,3,49,0.3059280216693878,q
164,3,50,0.03651771321892738,q
165,3,51,0.0016918092733249068,q
166,3,52,0.0009591870475560427,q
167,3,53,0.028448553755879402,q
168,3,54,0.6047784090042114,q
169,3,55,0.015771949663758278,q
170,3,56,0.003630510065704584,q
171,3,57,0.017654160037636757,q
172,3,58,0.016799716278910637,q
173,3,59,0.037361908704042435,q
174,3,60,0.044813934713602066,q
175,3,61,0.013305016793310642,q
176,3,62,0.09753359854221344,q
177,3,63,0.03612830862402916,q
178,3,64,0.09854848682880402,q
179,3,65,0.5344832539558411,q
0,0,0,0.08485575020313263,w
1,0,1,0.01157238706946373,w
2,0,2,0.036232296377420425,w
3,0,3,0.12652640044689178,w
4,0,4,0.03560730069875717,w
5,0,5,0.12306404858827591,w
6,0,6,0.01691809855401516,w
7,0,7,0.01711982488632202,w
8,0,8,0.023076171055436134,w
9,0,9,0.04241263493895531,w
10,0,10,0.025471214205026627,w
11,0,11,0.042330000549554825,w
12,0,12,0.09911918640136719,w
13,0,13,0.0055571128614246845,w
14,0,14,0.1578381359577179,w
15,0,15,0.00196301331743598,w
16,0,16,0.009542223066091537,w
17,0,17,0.04244690760970116,w
18,0,18,0.04745938628911972,w
19,0,19,0.018569473177194595,w
20,0,20,0.08527090400457382,w
21,0,21,0.12502521276474,w
22,0,22,0.07743965089321136,w
23,0,23,0.023466255515813828,w
24,0,24,0.008634543977677822,w
25,0,25,0.018900038674473763,w
26,0,26,0.0363941490650177,w
27,0,27,0.11170685291290283,w
28,0,28,0.11623305082321167,w
29,0,29,0.0026726098731160164,w
30,0,30,0.08575159311294556,w
31,0,31,0.023303544148802757,w
32,0,32,0.02292456664144993,w
33,0,33,0.24950337409973145,w
34,0,34,0.02217157930135727,w
35,0,35,0.06603246927261353,w
36,0,36,0.06625955551862717,w
37,0,37,0.23137728869915009,w
38,0,38,0.23440788686275482,w
39,0,39,0.06100019812583923,w
40,0,40,0.06490866839885712,w
41,0,41,0.07276356965303421,w
42,0,42,0.19874702394008636,w
43,0,43,0.04862186312675476,w
44,0,44,0.038455378264188766,w
45,0,45,0.009456276893615723,w
46,0,46,0.011750436387956142,w
47,0,47,0.7287165522575378,w
48,0,48,0.28440091013908386,w
49,0,49,0.0024316664785146713,w
